emp_no,first_name,last_name,birth_date,from_date,to_date,title
456299,Herb,Kalorkoti,1962-12-15,1990-05-14,9999-01-01,Senior Staff
456304,Jiann,Farris,1963-02-27,1987-04-17,9999-01-01,Senior Staff
456305,Xiahua,Keustermans,1963-08-08,2002-03-03,9999-01-01,Senior Staff
456311,Jouko,Pesch,1961-11-04,1987-11-13,9999-01-01,Senior Staff
456315,Jaana,Pehl,1960-12-18,1991-02-21,9999-01-01,Senior Staff
456321,Felicidad,Dalton,1956-07-23,1990-07-20,9999-01-01,Senior Staff
456328,Huei,Reinhard,1961-04-20,1997-03-12,9999-01-01,Senior Staff
456329,Adly,Chachaty,1959-08-30,1992-12-29,9999-01-01,Senior Staff
456331,Sedat,Kalloufi,1960-08-19,1999-10-22,9999-01-01,Senior Staff
456333,Etsuo,Rosti,1959-03-07,1987-09-09,9999-01-01,Senior Staff
456334,Foong,Peak,1956-04-23,1987-08-15,9999-01-01,Senior Staff
456337,Percy,Denny,1961-07-03,1990-09-08,9999-01-01,Senior Staff
456338,Mabhin,Mungall,1958-11-23,1995-10-17,9999-01-01,Senior Staff
456343,Yuuichi,Manderick,1960-06-07,1995-08-08,9999-01-01,Senior Staff
456348,Yuping,Vickson,1962-10-15,1989-08-29,9999-01-01,Senior Staff
456351,Minghong,Schaar,1962-11-19,2001-01-18,9999-01-01,Senior Staff
456373,Subir,Mitsuhashi,1957-05-28,1994-05-02,9999-01-01,Senior Staff
456377,Goh,Rosch,1960-02-07,1989-06-30,9999-01-01,Senior Staff
456380,Kellie,Klassen,1957-06-06,1987-01-19,9999-01-01,Senior Staff
456387,Kristin,Krogh,1960-11-15,1995-04-09,9999-01-01,Senior Staff
456392,Martina,Edelhoff,1956-04-26,1992-06-18,9999-01-01,Senior Staff
456393,Kshitij,Lipner,1964-09-15,1985-09-10,9999-01-01,Senior Staff
456395,Martina,Katalagarianos,1958-05-25,1987-08-12,9999-01-01,Senior Staff
456404,Visit,Sooriamurthi,1956-10-01,1989-06-21,9999-01-01,Senior Staff
456417,Sanjiv,Jarecki,1959-12-26,1989-05-21,9999-01-01,Senior Staff
456427,Tomofumi,Fioravanti,1958-07-07,1994-01-28,9999-01-01,Senior Staff
456439,Danco,Rodier,1961-01-22,1989-05-15,9999-01-01,Senior Staff
456455,Arne,Baar,1961-09-01,1996-05-03,9999-01-01,Senior Staff
456457,Irene,Berendt,1958-06-16,1985-03-05,9999-01-01,Senior Staff
456466,Syozo,Negoita,1958-10-06,1998-04-30,9999-01-01,Senior Staff
456470,Zvonko,Munch,1957-02-08,1994-10-03,9999-01-01,Senior Staff
456471,Angus,Bael,1964-11-26,1988-07-13,9999-01-01,Senior Staff
456472,Masali,Pocchiola,1959-07-19,1992-07-29,9999-01-01,Senior Staff
456474,Radoslaw,Orlowski,1962-03-22,1992-11-05,9999-01-01,Senior Staff
456477,Uta,Babb,1963-01-06,1997-03-28,9999-01-01,Senior Staff
456478,Yifei,Jording,1956-09-17,1991-10-27,9999-01-01,Senior Staff
456479,Gaurav,Morrin,1959-02-11,1991-06-02,9999-01-01,Senior Staff
456483,Ebru,Ligten,1964-09-15,1989-04-01,9999-01-01,Senior Staff
456489,Karoline,Christianini,1963-02-11,1998-02-20,9999-01-01,Senior Staff
456492,Shay,Zeleznik,1958-06-26,1985-07-29,9999-01-01,Senior Staff
456496,Alper,Trelles,1963-08-04,1992-12-09,9999-01-01,Senior Staff
456500,Yaghout,Stille,1964-05-19,1985-12-02,9999-01-01,Senior Staff
456505,Masamitsu,Servieres,1961-04-01,1990-11-21,9999-01-01,Senior Staff
456508,Martina,Georg,1957-11-12,1996-08-07,9999-01-01,Senior Staff
456510,Takahira,Keustermans,1962-12-02,1998-10-10,9999-01-01,Senior Staff
456511,Akeno,Perez,1961-02-03,1995-02-25,9999-01-01,Senior Staff
456514,Renny,Bharadwaj,1958-04-02,1994-01-01,9999-01-01,Senior Staff
456519,Yongmin,Muhling,1956-02-24,1995-05-01,9999-01-01,Senior Staff
456526,Kauko,Bratten,1961-12-09,1992-07-05,9999-01-01,Senior Staff
456539,Sadun,Waymire,1956-02-09,1992-10-31,9999-01-01,Senior Staff
456540,Nimmagadda,Lorho,1960-05-12,1995-07-28,9999-01-01,Senior Staff
456544,Shin,Lovengreen,1960-06-15,1985-11-15,9999-01-01,Senior Staff
456545,Youssef,Lemarechal,1963-07-05,1990-09-23,9999-01-01,Senior Staff
456546,Takahiro,Byoun,1960-08-13,1990-12-01,9999-01-01,Senior Staff
456549,Adhemar,Usdin,1961-12-04,2001-02-20,9999-01-01,Senior Staff
456550,Odysseas,Muhling,1956-03-23,1994-07-21,9999-01-01,Senior Staff
456555,Khosrow,Sadowski,1956-09-08,1987-12-27,9999-01-01,Senior Staff
456561,Tomoyuki,Butterworth,1956-01-11,1990-04-09,9999-01-01,Senior Staff
456564,Vishwani,McClurg,1957-02-20,1991-02-28,9999-01-01,Senior Staff
456567,Susanna,Melichar,1958-11-11,1986-10-12,9999-01-01,Senior Staff
456581,Quingbo,Kuhnemann,1957-08-06,1985-10-30,9999-01-01,Senior Staff
456583,Larisa,Naumovich,1963-09-24,1989-09-03,9999-01-01,Senior Staff
456593,Jaroslava,Suppi,1964-08-12,2000-03-03,9999-01-01,Senior Staff
456598,Filipe,Vesel,1959-07-06,1988-05-18,9999-01-01,Senior Staff
456615,Fumino,Zallocco,1963-11-22,1991-04-28,9999-01-01,Senior Staff
456619,Clyde,Rebaine,1960-03-05,1992-07-29,9999-01-01,Senior Staff
456626,Jiakeng,Hiltgen,1959-12-20,1990-03-16,9999-01-01,Senior Staff
456627,Susumu,Cangellaris,1956-04-18,1991-11-05,9999-01-01,Senior Staff
456634,Yishai,Rothe,1959-09-01,1987-06-02,9999-01-01,Senior Staff
456635,Cathie,Matzke,1959-09-26,1993-04-19,9999-01-01,Senior Staff
456638,Stein,Ozery,1964-01-04,1985-06-22,9999-01-01,Senior Staff
456642,JiYoung,Giarratana,1959-04-10,1987-09-24,9999-01-01,Senior Staff
456643,Abdelaziz,Furedi,1960-12-19,1992-06-04,9999-01-01,Senior Staff
456651,Behnaam,Camurati,1957-05-24,1985-03-14,9999-01-01,Senior Staff
456653,Sorina,Krohm,1962-10-01,1989-10-03,9999-01-01,Senior Staff
456654,Adhemar,Erez,1963-12-27,1986-05-05,9999-01-01,Senior Staff
456662,Jacqueline,Stroustrup,1960-11-02,1989-04-22,9999-01-01,Senior Staff
456674,Yongmin,Lieblein,1959-07-02,1994-08-18,9999-01-01,Senior Staff
456681,Shalesh,Beerel,1962-05-03,1992-07-16,9999-01-01,Senior Staff
456689,Mandell,Alameldin,1960-09-14,1989-01-10,9999-01-01,Senior Staff
456690,Lidong,Thimonier,1961-12-03,1992-11-11,9999-01-01,Senior Staff
456694,Aral,Macedo,1959-09-02,1987-08-15,9999-01-01,Senior Staff
456696,Susumu,Petersohn,1964-09-19,1988-08-02,9999-01-01,Senior Staff
456703,Stein,Bahr,1959-01-27,1992-08-17,9999-01-01,Senior Staff
456717,Jiafu,Maraist,1962-09-09,1991-04-11,9999-01-01,Senior Staff
456723,Elgin,Verhaegen,1958-07-23,1991-04-07,9999-01-01,Senior Staff
456724,Anneli,Talmor,1959-05-24,1989-01-07,9999-01-01,Senior Staff
456726,Basant,Bahi,1958-01-02,1989-01-11,9999-01-01,Senior Staff
456728,Yongdong,Heyers,1960-12-25,1988-01-28,9999-01-01,Senior Staff
456734,Kristina,Stamatiou,1964-07-10,1987-07-29,9999-01-01,Senior Staff
456739,Yoshimitsu,Lindqvist,1964-01-06,1985-05-18,9999-01-01,Senior Staff
456740,Hilary,Serra,1963-01-26,1985-02-22,9999-01-01,Senior Staff
456743,Mohammed,Pietrzykowski,1957-11-17,1987-10-02,9999-01-01,Senior Staff
456747,Hyuckchul,Farris,1958-05-27,1992-10-13,9999-01-01,Senior Staff
456767,Tetsurou,Schreiter,1965-01-24,1987-07-17,9999-01-01,Senior Staff
456773,Maria,Rouquie,1957-03-10,1992-06-26,9999-01-01,Senior Staff
456775,Shigenori,Pehl,1963-04-16,1989-09-25,9999-01-01,Senior Staff
456777,Mitchel,Viele,1957-12-25,1985-08-19,9999-01-01,Senior Staff
456787,Chuanti,Hiyoshi,1957-04-29,1992-04-29,9999-01-01,Senior Staff
456789,Poornachandra,Chandrasekhar,1959-07-30,1985-07-21,9999-01-01,Senior Staff
456790,LiMin,Chenney,1963-05-16,1996-02-07,9999-01-01,Senior Staff
456791,Taizo,Massonet,1957-02-20,1992-10-06,9999-01-01,Senior Staff
456802,Adel,Munos,1959-10-20,1990-02-15,9999-01-01,Senior Staff
456810,Xuedong,Ventosa,1957-09-13,1993-06-09,9999-01-01,Senior Staff
456811,Masaru,Tsunoo,1963-04-20,1992-07-15,9999-01-01,Senior Staff
456812,Subhash,Belinskaya,1963-05-24,1998-11-19,9999-01-01,Senior Staff
456813,Boaz,Tischendorf,1959-01-07,1986-02-28,9999-01-01,Senior Staff
456820,Pragnesh,Reeken,1960-08-08,1993-12-15,9999-01-01,Senior Staff
456823,Aiman,Luks,1960-02-18,1989-02-22,9999-01-01,Senior Staff
456836,Paloma,Perez,1958-03-07,1991-01-29,9999-01-01,Senior Staff
456852,Jaewon,Morton,1959-10-24,2001-04-11,9999-01-01,Senior Staff
456855,Hugh,Cusworth,1961-05-24,1998-08-30,9999-01-01,Senior Staff
456856,Chikako,Crelier,1964-11-21,1991-06-18,9999-01-01,Senior Staff
456861,Bedrich,McClurg,1963-12-16,1991-04-30,9999-01-01,Senior Staff
456867,Leaf,Hofstetter,1964-09-08,1990-12-17,9999-01-01,Senior Staff
456868,Adly,Kolvik,1956-02-16,1986-03-27,9999-01-01,Senior Staff
456869,Jianhao,Kitai,1959-01-10,1993-01-15,9999-01-01,Senior Staff
456873,Diederik,Jansch,1961-09-06,1994-05-19,9999-01-01,Senior Staff
456874,Barton,Hutter,1960-08-01,1992-03-10,9999-01-01,Senior Staff
456890,Cedric,Cools,1956-04-19,2002-01-03,9999-01-01,Senior Staff
456892,Subbu,Zielinski,1958-11-16,1995-09-22,9999-01-01,Senior Staff
456893,Jaroslava,Coney,1961-05-09,1989-11-14,9999-01-01,Senior Staff
456901,Josyula,Grabner,1963-07-28,1988-10-04,9999-01-01,Senior Staff
456916,Dinah,Brender,1963-08-29,1998-06-26,9999-01-01,Senior Staff
456920,Nalini,Yurek,1956-05-20,1985-04-01,9999-01-01,Senior Staff
456931,Chaoyi,Gomatam,1964-02-16,1987-02-20,9999-01-01,Senior Staff
456934,Kitty,Kitsuregawa,1956-06-18,1988-12-26,9999-01-01,Senior Staff
456939,Kazuhira,Poupard,1963-08-20,1993-02-13,9999-01-01,Senior Staff
456943,Miomir,Peral,1961-12-25,1986-06-11,9999-01-01,Senior Staff
456946,Gila,Baer,1962-02-07,1997-01-19,9999-01-01,Senior Staff
456949,Bangqing,Aloisi,1964-09-17,1987-12-04,9999-01-01,Senior Staff
456952,Xianlong,Potthoff,1958-07-13,1995-10-22,9999-01-01,Senior Staff
456957,Jayesh,Dahlbom,1958-10-15,1987-04-27,9999-01-01,Senior Staff
456958,Alassane,Barvinok,1957-08-18,1988-08-04,9999-01-01,Senior Staff
456968,Aria,Hatcliff,1962-08-23,1992-06-23,9999-01-01,Senior Staff
456969,Randy,Schoegge,1958-04-18,1986-09-30,9999-01-01,Senior Staff
456971,Jeanne,Baig,1962-07-26,1999-09-03,9999-01-01,Senior Staff
456976,Basant,Serdy,1964-05-19,1994-09-22,9999-01-01,Senior Staff
456981,Ennio,Vrecion,1956-12-03,1995-08-13,9999-01-01,Senior Staff
456984,Sumali,Peak,1956-11-27,1992-10-01,9999-01-01,Senior Staff
456994,Kristen,Serov,1957-09-20,1991-12-18,9999-01-01,Senior Staff
456995,Souichi,Attimonelli,1956-08-13,1988-08-20,9999-01-01,Senior Staff
456997,Subhrajyoti,Shigei,1959-08-20,1986-01-09,9999-01-01,Senior Staff
457009,Gudjon,Botman,1956-04-18,1987-11-25,9999-01-01,Senior Staff
457016,Amabile,Ciolek,1964-11-23,1993-10-20,9999-01-01,Senior Staff
457021,Werner,Perng,1958-01-11,1988-10-14,9999-01-01,Senior Staff
457024,Faiza,Swift,1964-05-19,1987-07-04,9999-01-01,Senior Staff
457026,Fay,Narahari,1962-06-02,1986-06-23,9999-01-01,Senior Staff
457029,Lunjin,Masada,1962-11-07,1994-05-04,9999-01-01,Senior Staff
457036,Vivian,Borstler,1959-01-25,1987-07-15,9999-01-01,Senior Staff
457037,Takahira,Janetzko,1961-05-21,1994-12-05,9999-01-01,Senior Staff
457039,KayLiang,Zedlitz,1956-03-18,1993-03-28,9999-01-01,Senior Staff
457043,Mari,Thummel,1962-04-24,2001-08-02,9999-01-01,Senior Staff
457046,Pranay,Salinas,1958-03-25,1986-06-30,9999-01-01,Senior Staff
457060,Radhika,Krychniak,1964-12-22,1989-03-22,9999-01-01,Senior Staff
457069,Shigenori,Plotkin,1957-03-25,1988-09-24,9999-01-01,Senior Staff
457070,Gay,Plavsic,1965-01-25,1987-08-06,9999-01-01,Senior Staff
457073,JiYoung,Kalsbeek,1964-01-11,1990-07-08,9999-01-01,Senior Staff
457075,Ronnie,Szilard,1961-11-28,1986-02-03,9999-01-01,Senior Staff
457090,Jordanka,Schlenzig,1960-03-07,1985-06-06,9999-01-01,Senior Staff
457099,Zito,Theuretzbacher,1957-02-15,1985-04-17,9999-01-01,Senior Staff
457100,Ramzi,Gien,1957-09-30,1997-08-30,9999-01-01,Senior Staff
457107,Karsten,Baek,1960-03-20,1994-01-04,9999-01-01,Senior Staff
457110,Jayesh,Brodal,1961-10-02,1993-04-18,9999-01-01,Senior Staff
457116,Kyoichi,Narwekar,1958-08-14,1986-08-02,9999-01-01,Senior Staff
457122,Erzsebet,Kuzuoka,1964-07-04,1989-12-16,9999-01-01,Senior Staff
457124,Jaihie,Thombley,1961-07-26,1993-03-11,9999-01-01,Senior Staff
457132,Kazuhira,Hitomi,1958-04-21,1993-12-17,9999-01-01,Senior Staff
457137,Kagan,Iivonen,1958-09-20,1994-06-14,9999-01-01,Senior Staff
457140,Shahid,Zykh,1956-01-26,1998-09-23,9999-01-01,Senior Staff
457144,Niteen,Conte,1959-06-17,1989-01-28,9999-01-01,Senior Staff
457145,Fay,Veeraraghavan,1961-08-25,1991-06-26,9999-01-01,Senior Staff
457147,Hongzhu,Varker,1963-05-05,1995-03-08,9999-01-01,Senior Staff
457148,Shigeu,Erde,1962-05-15,1996-02-28,9999-01-01,Senior Staff
457156,Shaleah,Koblick,1962-10-19,1992-06-25,9999-01-01,Senior Staff
457157,Danil,Terkki,1956-11-17,1996-05-10,9999-01-01,Senior Staff
457159,Ayonca,Katiyar,1957-10-05,1994-04-25,9999-01-01,Senior Staff
457163,Badri,Hertweck,1956-04-28,1992-02-26,9999-01-01,Senior Staff
457166,Sadun,Deville,1961-10-22,1992-10-29,9999-01-01,Senior Staff
457168,Keung,Itschner,1961-10-29,1996-01-08,9999-01-01,Senior Staff
457186,Eckart,Auria,1964-07-21,1992-07-27,9999-01-01,Senior Staff
457195,Changho,Tchuente,1962-02-28,1993-11-12,9999-01-01,Senior Staff
457207,Xuejia,Geffroy,1961-03-16,1991-04-30,9999-01-01,Senior Staff
457209,Shir,Muchinsky,1959-03-04,1996-04-26,9999-01-01,Senior Staff
457214,Sailaja,Perri,1956-05-18,1994-12-18,9999-01-01,Senior Staff
457215,Weidon,Radhakrishnan,1958-06-02,1985-03-07,9999-01-01,Senior Staff
457221,Murthy,Tomescu,1963-02-18,1993-04-20,9999-01-01,Senior Staff
457222,Percy,Wrigley,1961-08-26,1987-06-03,9999-01-01,Senior Staff
457227,Djenana,Lichtman,1960-04-25,1988-10-18,9999-01-01,Senior Staff
457232,Nectarios,Majewski,1959-06-06,1985-05-12,9999-01-01,Senior Staff
457234,Tamiya,Munoz,1956-04-26,1997-07-05,9999-01-01,Senior Staff
457236,Sudharsan,Poujol,1957-05-20,1990-11-03,9999-01-01,Senior Staff
457239,Chuanyi,Bouloucos,1964-06-04,1988-12-03,9999-01-01,Senior Staff
457244,Uwe,Jeong,1961-03-17,1995-09-30,9999-01-01,Senior Staff
457245,Naftaly,Cannata,1963-09-29,1993-10-24,9999-01-01,Senior Staff
457257,Dipayan,Deyuan,1963-07-22,1990-03-27,9999-01-01,Senior Staff
457270,Yinlin,Bratten,1960-07-14,1993-01-12,9999-01-01,Senior Staff
457273,Kamran,Kolvik,1959-07-23,1994-04-10,9999-01-01,Senior Staff
457280,Ebbe,Fontan,1956-02-23,1992-02-25,9999-01-01,Senior Staff
457290,Hercules,Kitai,1958-06-21,1986-11-23,9999-01-01,Senior Staff
457292,Zito,Cullers,1959-11-26,1987-05-25,9999-01-01,Senior Staff
457294,Mona,Hettesheimer,1959-07-09,1987-09-12,9999-01-01,Senior Staff
457304,Garnet,Fioravanti,1956-05-14,1985-09-06,9999-01-01,Senior Staff
457316,Oguz,Ramaiah,1963-08-04,1985-04-04,9999-01-01,Senior Staff
457317,Sailaja,Schicker,1960-10-08,1987-04-16,9999-01-01,Senior Staff
457325,Arvind,Kruskal,1964-07-07,1985-10-05,9999-01-01,Senior Staff
457326,Tadahiko,Vural,1956-01-01,1997-10-30,9999-01-01,Senior Staff
457327,Aamod,Rando,1956-03-14,1985-04-02,9999-01-01,Senior Staff
457330,Shuji,Mitzlaff,1956-11-16,1991-08-27,9999-01-01,Senior Staff
457336,Minghong,Halloran,1957-10-17,1993-02-25,9999-01-01,Senior Staff
457351,Ziva,Baezner,1958-04-13,1986-12-02,9999-01-01,Senior Staff
457352,Serenella,Perfilyeva,1957-01-25,1990-09-04,9999-01-01,Senior Staff
457361,Iara,Kaiser,1962-02-28,1995-09-24,9999-01-01,Senior Staff
457363,Rimli,Bennis,1963-08-01,1997-10-25,9999-01-01,Senior Staff
457367,Mori,Baaz,1962-05-13,1989-10-07,9999-01-01,Senior Staff
457369,Tsuneo,Raney,1961-09-20,1990-07-20,9999-01-01,Senior Staff
457380,Mostafa,Fujisawa,1961-12-30,1996-04-19,9999-01-01,Senior Staff
457385,Sachio,Ghandeharizadeh,1964-09-24,1992-09-16,9999-01-01,Senior Staff
457397,Kazuhito,Przulj,1956-09-23,1993-09-06,9999-01-01,Senior Staff
457398,Doowon,Beetstra,1958-09-19,1990-01-17,9999-01-01,Senior Staff
457400,Zhenbing,Couchot,1958-03-18,1985-12-03,9999-01-01,Senior Staff
457402,Bouchung,Przulj,1962-10-04,1987-05-18,9999-01-01,Senior Staff
457403,Anneli,Hofstetter,1957-11-21,1998-06-19,9999-01-01,Senior Staff
457404,Yechezkel,Gerteisen,1964-12-22,2002-03-07,9999-01-01,Senior Staff
457408,Mototsugu,Plessier,1956-01-24,1991-05-01,9999-01-01,Senior Staff
457413,Chiradeep,Schnabel,1959-03-05,1990-11-11,9999-01-01,Senior Staff
457421,Weiye,Demri,1960-03-28,1990-07-19,9999-01-01,Senior Staff
457429,Satosi,Kavvadias,1959-06-01,1996-09-14,9999-01-01,Senior Staff
457433,Masato,McAffer,1961-07-16,1995-01-04,9999-01-01,Senior Staff
457435,Yishai,Leijenhorst,1959-06-08,1989-07-11,9999-01-01,Senior Staff
457444,Arvind,Penz,1956-11-14,1990-06-28,9999-01-01,Senior Staff
457466,Gen,Malabarba,1958-06-05,1995-11-04,9999-01-01,Senior Staff
457474,Ung,Clouatre,1959-05-12,1994-01-12,9999-01-01,Senior Staff
457476,Parto,Ruther,1957-08-26,1998-05-14,9999-01-01,Senior Staff
457477,Gunilla,Rattan,1964-06-04,1993-12-15,9999-01-01,Senior Staff
457494,Richara,Zyda,1960-02-20,1993-08-24,9999-01-01,Senior Staff
457515,Selwyn,Moffat,1962-04-07,1989-06-19,9999-01-01,Senior Staff
457516,Mohd,Heyers,1956-12-26,1996-04-04,9999-01-01,Senior Staff
457518,JoAnna,Duclos,1962-05-14,1994-04-23,9999-01-01,Senior Staff
457525,Serif,Muhlberg,1956-04-10,1990-12-21,9999-01-01,Senior Staff
457553,Aemilian,Marsiglia,1964-03-21,1997-03-31,9999-01-01,Senior Staff
457556,Shmuel,Atrawala,1960-08-15,1987-11-19,9999-01-01,Senior Staff
457561,Lijie,Ramras,1957-09-13,1990-07-15,9999-01-01,Senior Staff
457567,Sashi,Jansen,1964-10-29,1990-06-01,9999-01-01,Senior Staff
457568,Parviz,Basawa,1962-01-31,1996-07-29,9999-01-01,Senior Staff
457570,Badri,Puppo,1957-10-14,1991-06-05,9999-01-01,Senior Staff
457573,Zhensheng,Famili,1960-08-26,1988-12-29,9999-01-01,Senior Staff
457580,Kyoichi,Stafford,1957-05-30,2000-11-30,9999-01-01,Senior Staff
457582,Itzchak,Kumaresan,1958-11-18,1990-01-14,9999-01-01,Senior Staff
457588,Perla,Hellwagner,1964-06-20,1994-08-26,9999-01-01,Senior Staff
457610,Duri,Dayana,1963-06-28,1986-05-16,9999-01-01,Senior Staff
457618,Jamaludin,Keohane,1961-09-15,1992-02-04,9999-01-01,Senior Staff
457619,Gretta,Litzler,1962-10-09,1994-05-23,9999-01-01,Senior Staff
457633,Brigham,Zongker,1960-01-23,1992-05-22,9999-01-01,Senior Staff
457640,Werner,Cappello,1956-03-19,1992-12-20,9999-01-01,Senior Staff
457645,Mark,Stassinopoulos,1962-08-30,1986-04-30,9999-01-01,Senior Staff
457648,Ramzi,Rijckaert,1960-07-23,1989-12-04,9999-01-01,Senior Staff
457650,Piyawadee,Vural,1961-10-24,1986-04-24,9999-01-01,Senior Staff
457660,Navid,Huxford,1959-08-14,1985-06-24,9999-01-01,Senior Staff
457664,Teiji,Pagter,1960-12-29,1995-04-07,9999-01-01,Senior Staff
457670,Gen,Journel,1964-04-14,1991-01-26,9999-01-01,Senior Staff
457676,Nalini,Hasenauer,1963-09-03,1994-06-16,9999-01-01,Senior Staff
457678,Marko,Ginneken,1958-03-19,1992-11-13,9999-01-01,Senior Staff
457680,Shaz,Stamatiou,1959-10-17,1996-12-15,9999-01-01,Senior Staff
457681,Peer,DuBourdieux,1959-05-09,2002-05-05,9999-01-01,Senior Staff
457689,Janalee,Sommen,1956-04-20,1987-01-14,9999-01-01,Senior Staff
457693,Xiahua,Ballarin,1963-07-16,1988-08-15,9999-01-01,Senior Staff
457703,Perla,Krichel,1963-06-18,1995-12-20,9999-01-01,Senior Staff
457712,Hyuckchul,Hennebert,1956-02-09,1996-04-14,9999-01-01,Senior Staff
457718,Greger,Maginnis,1961-05-20,1992-12-06,9999-01-01,Senior Staff
457721,Atreyi,Spinelli,1957-09-12,1992-09-22,9999-01-01,Senior Staff
457725,Nikolaus,Schieder,1964-01-21,1993-07-01,9999-01-01,Senior Staff
457727,Candido,Bernardinello,1959-07-24,1985-11-19,9999-01-01,Senior Staff
457729,Aamer,Henseler,1958-10-04,1993-07-13,9999-01-01,Senior Staff
457740,Anwar,Tempesti,1956-03-25,1985-09-12,9999-01-01,Senior Staff
457745,Gro,Swiss,1958-05-01,1990-09-06,9999-01-01,Senior Staff
457747,Brendon,Peha,1958-10-19,1993-10-21,9999-01-01,Senior Staff
457748,Youngkon,Braunschweig,1962-03-23,1998-03-15,9999-01-01,Senior Staff
457753,Marit,Varley,1956-10-13,1999-01-05,9999-01-01,Senior Staff
457755,Doowon,Sidje,1956-07-22,1988-02-15,9999-01-01,Senior Staff
457758,Jacopo,Buescher,1956-01-03,1994-05-12,9999-01-01,Senior Staff
457760,Tse,Rijsenbrij,1964-01-26,1992-12-19,9999-01-01,Senior Staff
457765,Arif,Melter,1956-04-04,1987-11-11,9999-01-01,Senior Staff
457767,Sumant,Vural,1962-10-01,1985-05-13,9999-01-01,Senior Staff
457768,Xiaobin,Range,1960-08-28,1991-12-08,9999-01-01,Senior Staff
457772,Eckart,Coorg,1960-07-30,1989-04-14,9999-01-01,Senior Staff
457788,Aron,Ibel,1961-07-06,1992-02-29,9999-01-01,Senior Staff
457795,Mang,Thisen,1957-09-14,1992-09-23,9999-01-01,Senior Staff
457796,Atilio,Taubenfeld,1959-03-15,1991-05-30,9999-01-01,Senior Staff
457800,Stabislas,Domenig,1963-09-20,1992-09-08,9999-01-01,Senior Staff
457805,Mariangiola,Boudaillier,1963-05-20,1997-01-01,9999-01-01,Senior Staff
457810,Berna,Morrin,1964-04-30,1993-11-03,9999-01-01,Senior Staff
457819,Joydip,Zaumen,1962-07-14,1990-02-03,9999-01-01,Senior Staff
457830,Oddvar,Bauknecht,1959-09-29,1991-03-13,9999-01-01,Senior Staff
457831,Kazuhiko,Decaestecker,1957-03-30,1985-07-24,9999-01-01,Senior Staff
457834,Khun,Kaminger,1960-07-02,1993-01-21,9999-01-01,Senior Staff
457839,Arto,Penz,1963-12-15,1991-11-11,9999-01-01,Senior Staff
457843,Mats,Stafford,1958-01-26,1993-12-03,9999-01-01,Senior Staff
457847,Shiv,Jervis,1958-01-30,2001-04-16,9999-01-01,Senior Staff
457864,Soenke,Copas,1959-08-10,1988-02-28,9999-01-01,Senior Staff
457867,Masami,Nitta,1960-12-04,1985-05-31,9999-01-01,Senior Staff
457874,Josyula,Salverda,1958-09-28,2001-03-05,9999-01-01,Senior Staff
457875,Shaz,Krone,1957-11-27,1988-08-23,9999-01-01,Senior Staff
457878,Ute,Remmers,1959-01-03,1992-05-07,9999-01-01,Senior Staff
457885,Yuuichi,Zumaque,1956-09-24,1987-10-06,9999-01-01,Senior Staff
457887,Bernt,Percebois,1962-06-26,1987-05-10,9999-01-01,Senior Staff
457895,Divine,Gerteisen,1963-09-08,1991-03-12,9999-01-01,Senior Staff
457902,Miomir,Chinen,1962-08-30,1987-11-19,9999-01-01,Senior Staff
457903,Ferdinand,Bierbaum,1960-03-15,1991-09-10,9999-01-01,Senior Staff
457904,Martine,Herber,1962-01-01,1986-06-29,9999-01-01,Senior Staff
457907,Geoffrey,Osgood,1956-08-12,1992-07-06,9999-01-01,Senior Staff
457915,Anoosh,Aingworth,1958-01-06,1991-05-29,9999-01-01,Senior Staff
457916,Kitty,Zeilberger,1963-10-21,1985-03-09,9999-01-01,Senior Staff
457923,Hiroyasu,Kruskal,1960-10-15,1992-11-02,9999-01-01,Senior Staff
457938,Arch,Picco,1965-01-14,1997-10-22,9999-01-01,Senior Staff
457942,Divine,Marletta,1957-04-23,1992-06-07,9999-01-01,Senior Staff
457952,Khue,Fadgyas,1960-02-08,1992-07-15,9999-01-01,Senior Staff
457955,Mitchel,Staudhammer,1956-02-10,1995-10-07,9999-01-01,Senior Staff
457956,Mara,Ozeri,1962-05-14,1991-11-18,9999-01-01,Senior Staff
457957,Bader,Cardazo,1962-09-05,1991-10-08,9999-01-01,Senior Staff
457958,Tsvetan,Rouquie,1959-08-23,1986-01-27,9999-01-01,Senior Staff
457962,Kazuhito,Basart,1964-05-23,1992-01-23,9999-01-01,Senior Staff
457975,Chuanyi,Ghelli,1964-06-23,1994-08-30,9999-01-01,Senior Staff
457979,Vidar,Vidya,1958-06-08,1994-08-20,9999-01-01,Senior Staff
457981,Aamod,Matzat,1964-12-15,1988-12-31,9999-01-01,Senior Staff
457985,Miquel,Reistad,1960-09-20,1989-06-04,9999-01-01,Senior Staff
